user,ts,category,action,label,value,ip,referer
2596,1654731047002,vis_41,zoom,True,nodelink,165.225.10.181,https://vistorian.net/nodelink/?session=0&datasetName=webmail
2596,1654731047499,vis_41,zoom,True,nodelink,165.225.10.181,https://vistorian.net/nodelink/?session=0&datasetName=webmail
2596,1654731047566,vis_41,zoom,True,nodelink,165.225.10.181,https://vistorian.net/nodelink/?session=0&datasetName=webmail
2596,1654731048021,vis_41,zoom,True,nodelink,165.225.10.181,https://vistorian.net/nodelink/?session=0&datasetName=webmail
2596,1654731048068,vis_41,zoom,True,nodelink,165.225.10.181,https://vistorian.net/nodelink/?session=0&datasetName=webmail
2596,1654731048199,vis_41,zoom,True,nodelink,165.225.10.181,https://vistorian.net/nodelink/?session=0&datasetName=webmail
2596,1654731050068,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731050716,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051394,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051452,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051476,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051510,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051553,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051576,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051619,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051669,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051693,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051735,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731051783,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731052146,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731052200,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731064102,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731065502,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731065582,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731066618,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731066666,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731066696,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731066728,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731067135,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731067199,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731067229,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731072436,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731072502,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731072567,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731072597,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731072631,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731072684,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
2596,1654731073053,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,165.225.10.181,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=webmail
