user,ts,category,action,label,value,ip,referer
2039,1646576698987,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576699093,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576699188,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576699222,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576699225,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576699287,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576699328,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576699360,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576699386,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576699875,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576699917,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576699977,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576700043,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576700061,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576700115,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576700188,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576700220,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576700255,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
