usrID,logID,view,event,category,index,start,end,userSession
2094,dat_2,,upload data,data,0,552,553,2
2094,dat_11,,Specify Column: target,data,0,563,564,2
2094,dat_11,,Specify Column: target,data,0,569,570,2
2094,dat_11,,Specify Column: target,data,0,598,599,2
2094,vis_1,,Visualization Link,visualization,1,615,616,2
2094,log_2,Node-Link,Visit Page Node-Link,logging,2,616,617,2
2094,vis_41,Node-Link,Zoom,visualization,1,627,633,2
2094,vis_41,Node-Link,Zoom,visualization,1,634,640,2
2094,vis_9,Node-Link,Nodelink Labeling-Show All,visualization,1,735,736,2
2094,vis_41,Node-Link,Zoom,visualization,1,739,740,2
2094,vis_32,Node-Link,Link,visualization,1,765,766,2
2094,vis_30,Node-Link,Node,visualization,1,765,766,2
2094,vis_32,Node-Link,Link,visualization,1,766,767,2
2094,vis_30,Node-Link,Node,visualization,1,766,767,2
